_id,_class,tenantId,storeId,storeName,timeZone,deviceId,deviceName,eventStartDateTime,eventEndDateTime,menuName,menuId,className,modelName,deviceType,pathId,pathName
ObjectId(5b39fa7dc066fc678ff6e4af),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T10:09:50,2018-07-02T10:09:54,Accessories,5b3826bbc066fc3a72292344,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292344,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Accessories
ObjectId(5b39fa776e249a60ddc0f8a0),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T10:09:47,2018-07-02T10:09:51,Lifestyle,5b1bbc586e249a1be885f512,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9d6>5b1bbc586e249a1be885f512,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Brochure>Lifestyle
ObjectId(5b39fa7dc066fc678ff6e4ae),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T10:09:47,2018-07-02T10:09:50,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b39f7416e249a60ddc0d9b8),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:56:05,2018-07-02T09:56:14,Brochure,5b3826bbc066fc3a72292347,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292347,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Brochure
ObjectId(5b39f7416e249a60ddc0d9b7),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:56:03,2018-07-02T09:56:05,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b39f5996e249a60ddc0cfb0),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:48:38,2018-07-02T09:51:13,Brochure,5b3826bbc066fc3a72292347,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292347,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Brochure
ObjectId(5b39f5996e249a60ddc0cfaf),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:48:34,2018-07-02T09:48:38,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b39f5996e249a60ddc0cfae),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:46:20,2018-07-02T09:46:34,Brochure,5b3826bbc066fc3a72292347,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292347,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Brochure
ObjectId(5b39f5996e249a60ddc0cfad),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:46:17,2018-07-02T09:46:20,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b39f2bec066fc678ff6caa3),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:36:58,2018-07-02T09:39:01,USED CARS,5b3826b66e249a32f5db4c7f,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c7f,Podium>USED CARS
ObjectId(5b39f2bec066fc678ff6caa2),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:36:54,2018-07-02T09:36:58,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b39f2bec066fc678ff6caa1),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:36:48,2018-07-02T09:36:51,Videos,5b3826bb6e249a32f5db4ca3,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233b>5b3826bb6e249a32f5db4ca3,Podium>NEW CARS>Choose Your Model>NEW GRANDLAND X>Videos
ObjectId(5b39f2bec066fc678ff6caa0),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:36:46,2018-07-02T09:36:48,Visualizer,5b3826bb6e249a32f5db4c9f,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233b>5b3826bb6e249a32f5db4c9f,Podium>NEW CARS>Choose Your Model>NEW GRANDLAND X>Visualizer
ObjectId(5b39f2bec066fc678ff6ca9f),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:36:31,2018-07-02T09:36:34,Visualizer,5b3826bb6e249a32f5db4c95,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c86>5b3826bb6e249a32f5db4c95,Podium>NEW CARS>Choose Your Model>CORSA 5-DOOR>Visualizer
ObjectId(5b39f2bec066fc678ff6ca9e),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:35:58,2018-07-02T09:36:07,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b39ef1bc066fc678ff6bbec),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T09:23:33,2018-07-02T09:23:39,Videos,5b335c5cc066fc3f8a80d56c,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b226f816e249a423789028c>5b335c5cc066fc3f8a80d56c,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Features>Videos
ObjectId(5b39ef1bc066fc678ff6bbeb),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T09:23:31,2018-07-02T09:23:33,Trims,5b335c4bc066fc3f8a80d56b,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b226f816e249a423789028c>5b335c4bc066fc3f8a80d56b,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Features>Trims
ObjectId(5b39ef1bc066fc678ff6bbea),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T09:23:28,2018-07-02T09:23:31,Accessories,5b1bbc57c066fc1c01f6a9ca,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9ca,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Accessories
ObjectId(5b39ef1bc066fc678ff6bbe9),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T09:23:20,2018-07-02T09:23:28,Trims,5b335c4bc066fc3f8a80d56b,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b226f816e249a423789028c>5b335c4bc066fc3f8a80d56b,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Features>Trims
ObjectId(5b39ef1bc066fc678ff6bbe8),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363165c066fc5d7b5add31,BTCS,2018-07-02T09:23:11,2018-07-02T09:23:20,Lifestyle,5b1bbc586e249a1be885f512,CARS,GRANDLAND X,LFD-WIN-IP-C,5b1bb767c066fc1c01f6a8da>5b1bbc55c066fc1c01f6a9a0>5b1bbc56c066fc1c01f6a9a4>5b1bbc56c066fc1c01f6a9aa>5b1bbc57c066fc1c01f6a9d6>5b1bbc586e249a1be885f512,CarDataStand>CARS>GRANDLAND X>NEW GRANDLAND X>Brochure>Lifestyle
ObjectId(5b39ed816e249a60ddc09b1e),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:14:33,2018-07-02T09:15:50,Visualizer,5b3826bbc066fc3a72292345,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233a>5b3826bbc066fc3a72292345,Podium>NEW CARS>Choose Your Model>EXCLUSIVE>Visualizer
ObjectId(5b39ed816e249a60ddc09b1d),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:14:22,2018-07-02T09:14:26,Accessories,5b3826bbc066fc3a72292354,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233f>5b3826bbc066fc3a72292354,Podium>NEW CARS>Choose Your Model>INSIGNIA COUNTRY TOURER>Accessories
ObjectId(5b39ed816e249a60ddc09b1c),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:14:13,2018-07-02T09:14:22,Visualizer,5b3826bb6e249a32f5db4c9a,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233f>5b3826bb6e249a32f5db4c9a,Podium>NEW CARS>Choose Your Model>INSIGNIA COUNTRY TOURER>Visualizer
ObjectId(5b39ed816e249a60ddc09b1b),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:14:09,2018-07-02T09:14:10,Videos,5b3826bbc066fc3a7229235b,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8b>5b3826bbc066fc3a7229235b,Podium>NEW CARS>Choose Your Model>INSIGNIA SPORTS TOURER>Videos
ObjectId(5b39ed816e249a60ddc09b1a),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:14:01,2018-07-02T09:14:09,Visualizer,5b3826bb6e249a32f5db4ca0,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8b>5b3826bb6e249a32f5db4ca0,Podium>NEW CARS>Choose Your Model>INSIGNIA SPORTS TOURER>Visualizer
ObjectId(5b39ed816e249a60ddc09b19),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:13:54,2018-07-02T09:13:58,Videos,5b3826bb6e249a32f5db4c90,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a72292341>5b3826bb6e249a32f5db4c90,Podium>NEW CARS>Choose Your Model>INSIGNIA GRAND SPORT>Videos
ObjectId(5b39ed816e249a60ddc09b18),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:13:52,2018-07-02T09:13:54,Accessories,5b3826bbc066fc3a72292356,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a72292341>5b3826bbc066fc3a72292356,Podium>NEW CARS>Choose Your Model>INSIGNIA GRAND SPORT>Accessories
ObjectId(5b39ed816e249a60ddc09b17),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:13:46,2018-07-02T09:13:52,Visualizer,5b3826bbc066fc3a72292350,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a72292341>5b3826bbc066fc3a72292350,Podium>NEW CARS>Choose Your Model>INSIGNIA GRAND SPORT>Visualizer
ObjectId(5b39ed816e249a60ddc09b16),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:13:35,2018-07-02T09:13:43,Brochure,5b3826bbc066fc3a7229234b,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233b>5b3826bbc066fc3a7229234b,Podium>NEW CARS>Choose Your Model>NEW GRANDLAND X>Brochure
ObjectId(5b39ed816e249a60ddc09b15),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:12:51,2018-07-02T09:13:35,Videos,5b3826bb6e249a32f5db4ca3,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233b>5b3826bb6e249a32f5db4ca3,Podium>NEW CARS>Choose Your Model>NEW GRANDLAND X>Videos
ObjectId(5b39ed816e249a60ddc09b14),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:12:50,2018-07-02T09:12:51,Accessories,5b3826bb6e249a32f5db4c8e,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233b>5b3826bb6e249a32f5db4c8e,Podium>NEW CARS>Choose Your Model>NEW GRANDLAND X>Accessories
ObjectId(5b39ed816e249a60ddc09b13),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:12:43,2018-07-02T09:12:50,Visualizer,5b3826bb6e249a32f5db4c9f,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233b>5b3826bb6e249a32f5db4c9f,Podium>NEW CARS>Choose Your Model>NEW GRANDLAND X>Visualizer
ObjectId(5b39ed816e249a60ddc09b12),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:12:38,2018-07-02T09:12:41,Brochure,5b3826bbc066fc3a7229235a,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c89>5b3826bbc066fc3a7229235a,Podium>NEW CARS>Choose Your Model>MOKKA X>Brochure
ObjectId(5b39ed816e249a60ddc09b11),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:12:35,2018-07-02T09:12:38,Accessories,5b3826bb6e249a32f5db4ca5,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c89>5b3826bb6e249a32f5db4ca5,Podium>NEW CARS>Choose Your Model>MOKKA X>Accessories
ObjectId(5b39ed816e249a60ddc09b10),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:12:29,2018-07-02T09:12:35,Visualizer,5b3826bbc066fc3a7229234e,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c89>5b3826bbc066fc3a7229234e,Podium>NEW CARS>Choose Your Model>MOKKA X>Visualizer
ObjectId(5b39ed816e249a60ddc09b0f),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:11:43,2018-07-02T09:12:09,Brochure,5b3826bb6e249a32f5db4c92,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c87>5b3826bb6e249a32f5db4c92,Podium>NEW CARS>Choose Your Model>NEW CROSSLAND X>Brochure
ObjectId(5b39ed816e249a60ddc09b0e),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:11:39,2018-07-02T09:11:43,Videos,5b3826bbc066fc3a7229234f,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c87>5b3826bbc066fc3a7229234f,Podium>NEW CARS>Choose Your Model>NEW CROSSLAND X>Videos
ObjectId(5b39ed816e249a60ddc09b0d),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:11:35,2018-07-02T09:11:39,Brochure,5b3826bb6e249a32f5db4c92,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c87>5b3826bb6e249a32f5db4c92,Podium>NEW CARS>Choose Your Model>NEW CROSSLAND X>Brochure
ObjectId(5b39ed816e249a60ddc09b0c),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:11:33,2018-07-02T09:11:35,Videos,5b3826bbc066fc3a7229234f,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c87>5b3826bbc066fc3a7229234f,Podium>NEW CARS>Choose Your Model>NEW CROSSLAND X>Videos
ObjectId(5b39ed816e249a60ddc09b0b),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:11:28,2018-07-02T09:11:33,Accessories,5b3826bbc066fc3a72292343,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c87>5b3826bbc066fc3a72292343,Podium>NEW CARS>Choose Your Model>NEW CROSSLAND X>Accessories
ObjectId(5b39ed816e249a60ddc09b0a),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:11:20,2018-07-02T09:11:28,Visualizer,5b3826bb6e249a32f5db4ca1,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c87>5b3826bb6e249a32f5db4ca1,Podium>NEW CARS>Choose Your Model>NEW CROSSLAND X>Visualizer
ObjectId(5b39ed816e249a60ddc09b09),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:10:48,2018-07-02T09:10:59,Visualizer,5b3826bbc066fc3a7229234c,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233c>5b3826bbc066fc3a7229234c,Podium>NEW CARS>Choose Your Model>TOURER>Visualizer
ObjectId(5b39ed816e249a60ddc09b08),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:10:24,2018-07-02T09:10:26,Accessories,5b3826bbc066fc3a72292358,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a72292340>5b3826bbc066fc3a72292358,Podium>NEW CARS>Choose Your Model>VIVA>Accessories
ObjectId(5b39ed816e249a60ddc09b07),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:10:19,2018-07-02T09:10:24,Visualizer,5b3826bb6e249a32f5db4c9b,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a72292340>5b3826bb6e249a32f5db4c9b,Podium>NEW CARS>Choose Your Model>VIVA>Visualizer
ObjectId(5b39ed816e249a60ddc09b06),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:10:00,2018-07-02T09:10:16,Brochure,5b3826bb6e249a32f5db4c8d,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c86>5b3826bb6e249a32f5db4c8d,Podium>NEW CARS>Choose Your Model>CORSA 5-DOOR>Brochure
ObjectId(5b39ed816e249a60ddc09b05),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:09:50,2018-07-02T09:10:00,Accessories,5b3826bb6e249a32f5db4c8c,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c86>5b3826bb6e249a32f5db4c8c,Podium>NEW CARS>Choose Your Model>CORSA 5-DOOR>Accessories
ObjectId(5b39ed816e249a60ddc09b04),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:09:41,2018-07-02T09:09:50,Visualizer,5b3826bb6e249a32f5db4c95,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c86>5b3826bb6e249a32f5db4c95,Podium>NEW CARS>Choose Your Model>CORSA 5-DOOR>Visualizer
ObjectId(5b39ed816e249a60ddc09b03),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:08:46,2018-07-02T09:09:19,Brochure,5b3826bbc066fc3a72292347,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292347,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Brochure
ObjectId(5b39ed816e249a60ddc09b02),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:08:26,2018-07-02T09:08:46,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b39ed816e249a60ddc09b01),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:08:21,2018-07-02T09:08:25,Videos,5b3826bb6e249a32f5db4c9e,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233e>5b3826bb6e249a32f5db4c9e,Podium>NEW CARS>Choose Your Model>ADAM>Videos
ObjectId(5b39ed816e249a60ddc09b00),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b363ac46e249a600c3acf37,Podium,2018-07-02T09:08:16,2018-07-02T09:08:21,Accessories,5b3826bb6e249a32f5db4ca2,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233e>5b3826bb6e249a32f5db4ca2,Podium>NEW CARS>Choose Your Model>ADAM>Accessories
