Date,ProductGrp,Cntry,Site,Type,Rank,Brand,Model,Name,Price,Curr
2019-03-24,Mobile,CZ,Alza,Tile,15,ASUS,Zenfone Max M1,Asus Zenfone Max M1 zlat,2990.0,CZK
2019-03-24,Mobile,CZ,Mall,Tile,20,Sony,Xperia XZ2 DualSIM,"Sony Xperia XZ2, DualSIM, Deep Green",12990.0,CZK
2019-03-24,Mobile,CZ,Datart,Tile,25,MaxCom,Comfort MM822 Single,MaxCom Comfort MM822 Single Sim ern (MM822BKSS),1390.0,CZK
2019-03-24,Mobile,CZ,Datart,Tile,26,CUBE,1 VF200 ern,CUBE 1 VF200 ern (022249),990.0,CZK
2019-03-24,Mobile,SK,Nay,Tile,17,Motorola,Moto E5 siv,Motorola Moto E5 siv,279.0,EUR
2019-03-24,Mobile,SK,Nay,Tile,3,HTC,U Play modr,HTC U Play modr vystaven kus s plnou zrukou,199.0,EUR
2019-03-24,Mobile,SK,Nay,Tile,1,Umidigi,One Pro Dual,Umidigi One Pro Dual SIM ierny,149.0,EUR
2019-03-24,Mobile,SK,Nay,Tile,2,HTC,U Play ierny,HTC U Play ierny vystaven kus s plnou zrukou,149.0,EUR
2019-03-24,Mobile,SK,Nay,Tile,7,HUAWEI,Y6 Prime 2018,Huawei Y6 Prime 2018 ierny,279.0,EUR
2019-03-24,Mobile,SK,Nay,Tile,14,HUAWEI,Y5 2018 ierny,Huawei Y5 2018 ierny,279.0,EUR
2019-03-24,Mobile,SK,Nay,Tile,16,HUAWEI,P20 lite modr,Huawei P20 Lite modr,279.0,EUR
2019-03-24,Mobile,SK,Nay,Tile,9,HUAWEI,Y6 Prime 2018,Huawei Y6 Prime 2018 modr,159.0,EUR
2019-03-24,Mobile,SK,Nay,Tile,4,Xiaomi,Redmi 6 32,Xiaomi Redmi 6 32 GB ierny,199.0,EUR
2019-03-24,Mobile,SK,Nay,Tile,11,Xiaomi,Redmi 6 32,Xiaomi Redmi 6 32 GB zlat,99.0,EUR
2019-03-24,Mobile,SK,Nay,Tile,10,Xiaomi,Redmi 6A 16,Xiaomi Redmi 6A 16 GB ierny,149.0,EUR
2019-03-24,Mobile,SK,Nay,Tile,5,Samsung,Galaxy J6 Dual,Samsung Galaxy J6 Dual SIM 32GB zlat,119.0,EUR
2019-03-24,Mobile,SK,Nay,Tile,8,Samsung,Galaxy J6 Dual,Samsung Galaxy J6 Dual SIM 32GB ierny,149.0,EUR
2019-03-24,Mobile,SK,Nay,Tile,12,Samsung,Galaxy J6 Dual,Samsung Galaxy J6 Dual SIM 32GB fialov,119.0,EUR
2019-03-24,Mobile,SK,Nay,Tile,6,Samsung,Galaxy A7 64,Samsung Galaxy A7 64 GB ierny,159.0,EUR
2019-03-24,Mobile,SK,Nay,Tile,13,Samsung,Galaxy A7 64,Samsung Galaxy A7 64 GB modr,159.0,EUR
2019-03-24,Mobile,SK,Nay,Tile,15,Samsung,Galaxy A7 64,Samsung Galaxy A7 64 GB zlat,109.0,EUR
2019-03-25,Mobile,CZ,Mall,Tile,14,Samsung,Galaxy S10e 128GB,"Samsung Galaxy S10e, 128GB, Green",19490.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,12,Samsung,Galaxy S10e 128GB,"Samsung Galaxy S10e, 128GB, Black",19490.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,13,Samsung,Galaxy S10e 128GB,"Samsung Galaxy S10e, 128GB, White",19490.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,15,Samsung,Galaxy S10e 128GB,"Samsung Galaxy S10e, 128GB, Yellow",19490.0,CZK
2019-03-25,Mobile,CZ,Datart,Tile,14,Samsung,Galaxy S10e zelen,Samsung Galaxy S10e zelen (SM-G970FZGDXEZ),19490.0,CZK
2019-03-25,Mobile,CZ,Datart,Tile,20,Samsung,Galaxy S10e ern,Samsung Galaxy S10e ern (SM-G970FZKDXEZ),19490.0,CZK
2019-03-25,Mobile,CZ,Datart,Tile,22,Samsung,Galaxy S10e bl,Samsung Galaxy S10e bl (SM-G970FZWDXEZ),19490.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,25,Samsung,Galaxy A7 (2018),Samsung Galaxy A7 (2018),6990.0,CZK
2019-03-25,Mobile,CZ,Datart,TOP,8,Samsung,Galaxy A7 Dual,Samsung Galaxy A7 Dual SIM ern (SM-A750FZKUXEZ),6990.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,6,Samsung,Galaxy S10+ 128GB,"Samsung Galaxy S10+, 128GB, Black",25990.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,7,Samsung,Galaxy S10+ 128GB,"Samsung Galaxy S10+, 128GB, Green",25990.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,8,Samsung,Galaxy S10+ 128GB,"Samsung Galaxy S10+, 128GB, White",25990.0,CZK
2019-03-25,Mobile,CZ,Datart,TOP,7,Samsung,Galaxy S10+ 128,Samsung Galaxy S10+ 128 GB ern (SM-G975FZKDXEZ),25990.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,5,Samsung,Galaxy A7 Dual,Samsung Galaxy A7 Dual SIM modr,6999.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,19,Samsung,Galaxy A7 Dual,Samsung Galaxy A7 Dual SIM zlat,6999.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,20,Samsung,Galaxy A7 Dual,Samsung Galaxy A7 Dual SIM ern,6999.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,1,Samsung,Galaxy J6+ Dual,Samsung Galaxy J6+ Dual SIM erven,4999.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,7,Samsung,Galaxy J6 Duos,Samsung Galaxy J6 Duos ern,4499.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,21,Samsung,Galaxy J6 Duos,Samsung Galaxy J6 Duos fialov,4499.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,22,Samsung,Galaxy J6 Duos,Samsung Galaxy J6 Duos zlat,4499.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,8,Samsung,Galaxy A6 ern,Samsung Galaxy A6 ern,5999.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,23,Samsung,Galaxy A6+ ern,Samsung Galaxy A6+ ern,5999.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,24,Samsung,Galaxy A6 zlat,Samsung Galaxy A6 zlat,5999.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,3,Samsung,Galaxy S10 Dual,Samsung Galaxy S10 Dual SIM 128GB ern,23499.0,CZK
2019-03-25,Mobile,CZ,Datart,Tile,11,Samsung,Galaxy S9 ern,Samsung Galaxy S9 ern (SM-G960FZKDXEZ),15990.0,CZK
2019-03-25,Mobile,CZ,Datart,TOP,3,Samsung,Galaxy J5 (2017),Samsung Galaxy J5 (2017),3490.0,CZK
2019-03-25,Mobile,CZ,Datart,TOP,4,Samsung,Galaxy J5 (2017),Samsung Galaxy J5 (2017),3490.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,1,Samsung,Galaxy S10+ 1TB,"Samsung Galaxy S10+, 1TB, Ceramic Black",41990.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,2,Samsung,Galaxy S10+ 1TB,"Samsung Galaxy S10+, 1TB, Ceramic White",41990.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,3,Samsung,Galaxy S10 512GB,"Samsung Galaxy S10, 512GB, Black",29990.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,4,Samsung,Galaxy S10 512GB,"Samsung Galaxy S10, 512GB, Green",29990.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,5,Samsung,Galaxy S10 512GB,"Samsung Galaxy S10, 512GB, White",29990.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,9,Samsung,Galaxy S10 128GB,"Samsung Galaxy S10, 128GB, Black",23490.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,10,Samsung,Galaxy S10 128GB,"Samsung Galaxy S10, 128GB, Green",23490.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,11,Samsung,Galaxy S10 128GB,"Samsung Galaxy S10, 128GB, White",23490.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,17,Samsung,Galaxy S8+ (plus),Samsung Galaxy S8+ (plus),11490.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,19,Samsung,Galaxy S8+ (plus),Samsung Galaxy S8+ (plus),11490.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,15,Samsung,Galaxy S10 G973,Samsung Galaxy S10 G973 128GB,20100.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,25,Samsung,Galaxy S10e G970,Samsung Galaxy S10e G970 128GB,17010.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,17,Samsung,Galaxy S9 Plus,Samsung Galaxy S9 Plus G965F 64GB Dual SIM,13500.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,19,Samsung,Galaxy S8 G950F,Samsung Galaxy S8 G950F 64GB,9800.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,5,Samsung,Galaxy A7 (2018),Samsung Galaxy A7 (2018),5600.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,24,Samsung,Galaxy A50 A505F,Samsung Galaxy A50 A505F Dual SIM,8650.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,2,Samsung,Galaxy S9 G960F,Samsung Galaxy S9 G960F 64GB Dual SIM,11750.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,11,HUAWEI,Y6 Prime (2018),HUAWEI Y6 Prime (2018),3399.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,14,HUAWEI,Y7 (2019),HUAWEI Y7 (2019),4799.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,16,HUAWEI,Y7 Prime (2018),HUAWEI Y7 Prime (2018),3690.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,4,HUAWEI,P20 Lite Midnight,HUAWEI P20 Lite Midnight Black,6499.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,17,HUAWEI,P20 Lite Sakura,HUAWEI P20 Lite Sakura Pink,6499.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,18,HUAWEI,P20 Lite Klein,HUAWEI P20 Lite Klein Blue,6499.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,6,HUAWEI,P smart Black,HUAWEI P smart Black,3999.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,10,HUAWEI,nova 3i fialov,HUAWEI nova 3i fialov,6999.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,23,HUAWEI,Mate 20 Pro,Huawei Mate 20 Pro 6GB/128GB Dual SIM,17650.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,13,HUAWEI,P20 Pro 6GB/128GB,Huawei P20 Pro 6GB/128GB Dual SIM,12880.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,4,HUAWEI,P20 Lite 4GB/64GB,Huawei P20 Lite 4GB/64GB Dual SIM,5229.0,CZK
2019-03-25,Mobile,CZ,Datart,TOP,6,HUAWEI,Y6 Prime 2018,Huawei Y6 Prime 2018 Dual SIM zlat (SP-Y6P18DSGOM),3390.0,CZK
2019-03-25,Mobile,CZ,Datart,TOP,9,HUAWEI,Y6 Prime 2018,Huawei Y6 Prime 2018 Dual SIM ern (SP-Y6P18DSBOM),3390.0,CZK
2019-03-25,Mobile,CZ,Datart,TOP,10,HUAWEI,P Smart 2019,Huawei P Smart 2019 - Aurora Blue (SP-PSM19DSLOM),5390.0,CZK
2019-03-25,Mobile,CZ,Datart,Tile,18,HUAWEI,P20 lite rov,Huawei P20 lite rov (SP-P20LDSPOM),6490.0,CZK
2019-03-25,Mobile,CZ,Datart,Tile,24,HUAWEI,P20 lite ern,Huawei P20 lite ern (SP-P20LDSBOM),6490.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,24,HUAWEI,Mate 20 Pro,"Huawei Mate 20 Pro, 6GB/128GB, Twilight",21490.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,22,Xiaomi,Redmi Note 6,"Xiaomi Redmi Note 6 Pro, 4 GB / 64 GB, Global Version, Black",5390.0,CZK
2019-03-25,Mobile,CZ,Datart,TOP,1,Xiaomi,Redmi Note 5,Xiaomi Redmi Note 5 64 GB modr (18139),3999.0,CZK
2019-03-25,Mobile,CZ,Datart,TOP,2,Xiaomi,Redmi Note 5,Xiaomi Redmi Note 5 64 GB zlat (18137),3999.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,9,Xiaomi,Mi 8 Lite,Xiaomi Mi 8 Lite 64GB LTE ern,5999.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,6,Xiaomi,Redmi Note 5,Xiaomi Redmi Note 5 4GB/64GB,3930.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,20,Xiaomi,Mi 8 Lite,Xiaomi Mi 8 Lite 4GB/64GB,4783.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,22,Xiaomi,Mi A2 Lite,Xiaomi Mi A2 Lite 4GB/64GB,3990.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,16,Xiaomi,Mi 9 6GB/128GB,Xiaomi Mi 9 6GB/128GB,13229.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,21,Xiaomi,Redmi 6 3GB/32GB,Xiaomi Redmi 6 3GB/32GB,2909.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,1,Xiaomi,Redmi Note 7,Xiaomi Redmi Note 7 4GB/64GB,5697.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,2,Apple,7 Plus 32GB,iPhone 7 Plus 32GB ern,13990.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,21,Apple,iPhone 6S Plus,"Apple iPhone 6S Plus, 32 GB, stbrn",8990.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,23,Apple,iPhone 7 32GB,"Apple iPhone 7, 32GB, Zlat",12490.0,CZK
2019-03-25,Mobile,CZ,Datart,TOP,5,Apple,iPhone 6s 32GB-,Apple iPhone 6s 32GB- Space Gray (MN0W2CN/A),8490.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,12,Apple,iPhone SE 32GB,Apple iPhone SE 32GB,5775.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,11,Apple,iPhone XR 64GB,Apple iPhone XR 64GB,16550.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,9,Apple,iPhone X 64GB,Apple iPhone X 64GB,18499.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,14,Apple,iPhone 6s 32GB,Apple iPhone 6S 32GB,7050.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,8,Apple,iPhone XS 64GB,Apple iPhone XS 64GB,21290.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,3,Apple,iPhone 7 32GB,Apple iPhone 7 32GB,8899.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,7,Apple,iPhone 8 64GB,Apple iPhone 8 64GB,12990.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,18,Honor,8X 4/128GB Red,"Honor 8X, 4/128GB, Red",7490.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,16,Honor,10 lite 3+32GB,"Honor 10 lite, 3+32GB, Sapphire Blue",4890.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,12,Honor,7A 32GB Modr,Honor 7A 32GB Modr,3399.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,13,Honor,8X 64GB modr,Honor 8X 64GB modr,6799.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,10,Honor,8X 4GB/64GB Dual,Honor 8X 4GB/64GB Dual SIM,3750.0,CZK
2019-03-25,Mobile,CZ,Datart,Tile,15,Aligator,V650 Senior stbrn/erven,Aligator V650 Senior stbrn/erven (AV650RS),1081.0,CZK
2019-03-25,Mobile,CZ,Datart,Tile,17,Aligator,V650 Senior ern/stbrn,Aligator V650 Senior ern/stbrn (AV650BS),1081.0,CZK
2019-03-25,Mobile,CZ,Datart,Tile,19,Aligator,A890 Senior ern,Aligator A890 Senior ern (A890BK),1490.0,CZK
2019-03-25,Mobile,CZ,Datart,Tile,26,Aligator,A670 Senior erven,Aligator A670 Senior erven (A670R),849.0,CZK
2019-03-25,Mobile,CZ,Datart,Tile,12,Aligator,VS 900 Senior,Aligator VS 900 Senior Dual SIM stbrn/erven (AVS900RS),1260.0,CZK
2019-03-25,Mobile,CZ,Datart,Tile,16,Aligator,VS 900 Senior,Aligator VS 900 Senior Dual SIM ern/stbrn (AVS900BS),1260.0,CZK
2019-03-25,Mobile,CZ,Datart,Tile,21,myPhone,Hammer Bow Plus,myPhone Hammer Bow Plus Dual SIM ern/oranov (TELMYHBOWPOR),2199.0,CZK
2019-03-25,Mobile,CZ,Datart,Tile,13,myPhone,7300 Dual SIM,myPhone 7300 Dual SIM ern/stbrn (TELMY7300GR),666.0,CZK
2019-03-25,Mobile,CZ,Alza,Tile,15,ASUS,Zenfone Max M1,Asus Zenfone Max M1 zlat,2990.0,CZK
2019-03-25,Mobile,CZ,Heureka,TOP,18,LG,G7 ThinQ,LG G7 ThinQ,8220.0,CZK
2019-03-25,Mobile,CZ,Mall,Tile,20,Sony,Xperia XZ2 DualSIM,"Sony Xperia XZ2, DualSIM, Deep Green",12990.0,CZK
2019-03-25,Mobile,CZ,Datart,Tile,23,CUBE,1 VF200 ern,CUBE 1 VF200 ern (022249),990.0,CZK
2019-03-25,Mobile,CZ,Datart,Tile,25,MaxCom,Comfort MM822 Single,MaxCom Comfort MM822 Single Sim ern (MM822BKSS),1390.0,CZK
2019-03-25,Mobile,SK,Nay,Tile,17,Motorola,Moto E5 siv,Motorola Moto E5 siv,279.0,EUR
2019-03-25,Mobile,SK,Nay,Tile,1,Umidigi,One Pro Dual,Umidigi One Pro Dual SIM ierny,149.0,EUR
2019-03-25,Mobile,SK,Nay,Tile,2,HTC,U Play ierny,HTC U Play ierny vystaven kus s plnou zrukou,149.0,EUR
2019-03-25,Mobile,SK,Nay,Tile,6,HUAWEI,Y6 Prime 2018,Huawei Y6 Prime 2018 ierny,279.0,EUR
2019-03-25,Mobile,SK,Nay,Tile,14,HUAWEI,Y5 2018 ierny,Huawei Y5 2018 ierny,279.0,EUR
2019-03-25,Mobile,SK,Nay,Tile,16,HUAWEI,P20 lite modr,Huawei P20 Lite modr,399.0,EUR
2019-03-25,Mobile,SK,Nay,Tile,7,HUAWEI,Y6 Prime 2018,Huawei Y6 Prime 2018 modr,149.0,EUR
2019-03-25,Mobile,SK,Nay,Tile,3,Xiaomi,Redmi 6 32,Xiaomi Redmi 6 32 GB ierny,199.0,EUR
2019-03-25,Mobile,SK,Nay,Tile,10,Xiaomi,Redmi 6 32,Xiaomi Redmi 6 32 GB zlat,99.0,EUR
2019-03-25,Mobile,SK,Nay,Tile,9,Xiaomi,Redmi 6A 16,Xiaomi Redmi 6A 16 GB ierny,159.0,EUR
2019-03-25,Mobile,SK,Nay,Tile,15,Samsung,Galaxy S8+ ierny,Samsung Galaxy S8+ ierny,109.0,EUR
2019-03-25,Mobile,SK,Nay,Tile,4,Samsung,Galaxy J6 Dual,Samsung Galaxy J6 Dual SIM 32GB zlat,119.0,EUR
2019-03-25,Mobile,SK,Nay,Tile,8,Samsung,Galaxy J6 Dual,Samsung Galaxy J6 Dual SIM 32GB ierny,149.0,EUR
2019-03-25,Mobile,SK,Nay,Tile,11,Samsung,Galaxy J6 Dual,Samsung Galaxy J6 Dual SIM 32GB fialov,119.0,EUR
2019-03-25,Mobile,SK,Nay,Tile,5,Samsung,Galaxy A7 64,Samsung Galaxy A7 64 GB ierny,159.0,EUR
2019-03-25,Mobile,SK,Nay,Tile,12,Samsung,Galaxy A7 64,Samsung Galaxy A7 64 GB modr,159.0,EUR
2019-03-25,Mobile,SK,Nay,Tile,13,Samsung,Galaxy A7 64,Samsung Galaxy A7 64 GB zlat,279.0,EUR
2019-03-26,Mobile,CZ,Alza,Tile,20,Samsung,Galaxy A7 Dual,Samsung Galaxy A7 Dual SIM zlat,6999.0,CZK
2019-03-26,Mobile,CZ,Alza,Tile,21,Samsung,Galaxy A7 Dual,Samsung Galaxy A7 Dual SIM ern,6999.0,CZK
2019-03-26,Mobile,CZ,Alza,Tile,11,Samsung,Galaxy J6+ Dual,Samsung Galaxy J6+ Dual SIM erven,4999.0,CZK
2019-03-26,Mobile,CZ,Alza,Tile,7,Samsung,Galaxy J6 Duos,Samsung Galaxy J6 Duos ern,4499.0,CZK
2019-03-26,Mobile,CZ,Alza,Tile,24,Samsung,Galaxy A6+ ern,Samsung Galaxy A6+ ern,5999.0,CZK
2019-03-26,Mobile,CZ,Alza,Tile,3,Samsung,Galaxy S10 Dual,Samsung Galaxy S10 Dual SIM 128GB ern,23499.0,CZK
2019-03-26,Mobile,CZ,Datart,TOP,3,Samsung,Galaxy J5 (2017),Samsung Galaxy J5 (2017),3490.0,CZK
2019-03-26,Mobile,CZ,Datart,TOP,6,Samsung,Galaxy J5 (2017),Samsung Galaxy J5 (2017),3490.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,15,Samsung,Galaxy S10 G973,Samsung Galaxy S10 G973 128GB,19969.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,25,Samsung,Galaxy S10e G970,Samsung Galaxy S10e G970 128GB,17019.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,17,Samsung,Galaxy S9 Plus,Samsung Galaxy S9 Plus G965F 64GB Dual SIM,13500.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,19,Samsung,Galaxy S8 G950F,Samsung Galaxy S8 G950F 64GB,9800.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,5,Samsung,Galaxy A7 (2018),Samsung Galaxy A7 (2018),5650.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,24,Samsung,Galaxy A50 A505F,Samsung Galaxy A50 A505F Dual SIM,8650.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,2,Samsung,Galaxy S9 G960F,Samsung Galaxy S9 G960F 64GB Dual SIM,11800.0,CZK
2019-03-26,Mobile,CZ,Alza,Tile,10,HUAWEI,Y6 Prime (2018),HUAWEI Y6 Prime (2018),3399.0,CZK
2019-03-26,Mobile,CZ,Alza,Tile,15,HUAWEI,Y7 (2019),HUAWEI Y7 (2019),4799.0,CZK
2019-03-26,Mobile,CZ,Alza,Tile,17,HUAWEI,Y7 Prime (2018),HUAWEI Y7 Prime (2018),3690.0,CZK
2019-03-26,Mobile,CZ,Alza,Tile,4,HUAWEI,P20 Lite Midnight,HUAWEI P20 Lite Midnight Black,6499.0,CZK
2019-03-26,Mobile,CZ,Alza,Tile,18,HUAWEI,P20 Lite Sakura,HUAWEI P20 Lite Sakura Pink,6499.0,CZK
2019-03-26,Mobile,CZ,Alza,Tile,19,HUAWEI,P20 Lite Klein,HUAWEI P20 Lite Klein Blue,6499.0,CZK
2019-03-26,Mobile,CZ,Alza,Tile,6,HUAWEI,P smart Black,HUAWEI P smart Black,3999.0,CZK
2019-03-26,Mobile,CZ,Alza,Tile,9,HUAWEI,nova 3i fialov,HUAWEI nova 3i fialov,6999.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,23,HUAWEI,Mate 20 Pro,Huawei Mate 20 Pro 6GB/128GB Dual SIM,17650.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,13,HUAWEI,P20 Pro 6GB/128GB,Huawei P20 Pro 6GB/128GB Dual SIM,12870.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,4,HUAWEI,P20 Lite 4GB/64GB,Huawei P20 Lite 4GB/64GB Dual SIM,5229.0,CZK
2019-03-26,Mobile,CZ,Datart,TOP,9,HUAWEI,P Smart 2019,Huawei P Smart 2019 - Aurora Blue (SP-PSM19DSLOM),5390.0,CZK
2019-03-26,Mobile,CZ,Datart,Tile,24,HUAWEI,P20 lite modr,Huawei P20 lite modr (SP-P20LDSLOM),990.0,CZK
2019-03-26,Mobile,CZ,Mall,Tile,2,Xiaomi,Redmi Note 6,"Xiaomi Redmi Note 6 Pro, 4 GB / 64 GB, Global Version, Black",5390.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,6,Xiaomi,Redmi Note 5,Xiaomi Redmi Note 5 4GB/64GB,3930.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,20,Xiaomi,Mi 8 Lite,Xiaomi Mi 8 Lite 4GB/64GB,4815.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,22,Xiaomi,Mi A2 Lite,Xiaomi Mi A2 Lite 4GB/64GB,4188.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,16,Xiaomi,Mi 9 6GB/128GB,Xiaomi Mi 9 6GB/128GB,13229.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,21,Xiaomi,Redmi 6 3GB/32GB,Xiaomi Redmi 6 3GB/32GB,2902.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,1,Xiaomi,Redmi Note 7,Xiaomi Redmi Note 7 4GB/64GB,5697.0,CZK
2019-03-26,Mobile,CZ,Datart,TOP,4,Apple,iPhone 6s 32GB-,Apple iPhone 6s 32GB- Space Gray (MN0W2CN/A),8490.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,12,Apple,iPhone SE 32GB,Apple iPhone SE 32GB,5775.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,11,Apple,iPhone XR 64GB,Apple iPhone XR 64GB,16550.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,9,Apple,iPhone X 64GB,Apple iPhone X 64GB,18499.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,14,Apple,iPhone 6s 32GB,Apple iPhone 6S 32GB,7050.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,8,Apple,iPhone XS 64GB,Apple iPhone XS 64GB,21290.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,3,Apple,iPhone 7 32GB,Apple iPhone 7 32GB,8885.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,7,Apple,iPhone 8 64GB,Apple iPhone 8 64GB,12990.0,CZK
2019-03-26,Mobile,CZ,Alza,Tile,12,Honor,7A 32GB Modr,Honor 7A 32GB Modr,3399.0,CZK
2019-03-26,Mobile,CZ,Alza,Tile,13,Honor,8X 64GB modr,Honor 8X 64GB modr,6799.0,CZK
2019-03-26,Mobile,CZ,Heureka,TOP,10,Honor,8X 4GB/64GB Dual,Honor 8X 4GB/64GB Dual SIM,3750.0,CZK
2019-03-26,Mobile,CZ,Mall,Tile,4,ALCATEL,1X (5059X),Alcatel 1X (5059X),2390.0,CZK
2019-03-26,Mobile,CZ,Mall,Tile,3,ALCATEL,1X (5059X),Alcatel 1X (5059X),2245.0,CZK
2019-03-26,Mobile,CZ,Mall,Tile,5,ALCATEL,1X (5059X),Alcatel 1X (5059X),1912.0,CZK
2019-03-26,Mobile,CZ,Mall,Tile,9,ALCATEL,5V (5060D),Alcatel 5V (5060D),3990.0,CZK
2019-03-26,Mobile,CZ,Mall,Tile,8,ALCATEL,5V (5060D),Alcatel 5V (5060D),3490.0,CZK
2019-03-26,Mobile,CZ,Mall,Tile,10,ALCATEL,3C (5026D),Alcatel 3C (5026D),2390.0,CZK
2019-03-26,Mobile,CZ,Mall,Tile,13,Aligator,A321 Senior ern,"Aligator A321 Senior, ern",647.0,CZK
2019-03-26,Mobile,CZ,Datart,Tile,20,Aligator,V650 Senior ern/stbrn,Aligator V650 Senior ern/stbrn (AV650BS),849.0,CZK
